UNIQUE_ACCOUNT_IDENTIFIER,ACTIVITY_PERIOD,SALES_CHANNEL,MARKETPLACE,TRANSACTION_TYPE,TRANSACTION_EVENT_ID,ACTIVITY_TRANSACTION_ID,TAX_CALCULATION_DATE,TRANSACTION_DEPART_DATE,TRANSACTION_ARRIVAL_DATE,TRANSACTION_COMPLETE_DATE,SELLER_SKU,ASIN,ITEM_DESCRIPTION,ITEM_MANUFACTURE_COUNTRY,QTY,ITEM_WEIGHT,TOTAL_ACTIVITY_WEIGHT,COST_PRICE_OF_ITEMS,PRICE_OF_ITEMS_AMT_VAT_EXCL,PROMO_PRICE_OF_ITEMS_AMT_VAT_EXCL,TOTAL_PRICE_OF_ITEMS_AMT_VAT_EXCL,SHIP_CHARGE_AMT_VAT_EXCL,PROMO_SHIP_CHARGE_AMT_VAT_EXCL,TOTAL_SHIP_CHARGE_AMT_VAT_EXCL,GIFT_WRAP_AMT_VAT_EXCL,PROMO_GIFT_WRAP_AMT_VAT_EXCL,TOTAL_GIFT_WRAP_AMT_VAT_EXCL,TOTAL_ACTIVITY_VALUE_AMT_VAT_EXCL,PRICE_OF_ITEMS_VAT_RATE_PERCENT,PRICE_OF_ITEMS_VAT_AMT,PROMO_PRICE_OF_ITEMS_VAT_AMT,TOTAL_PRICE_OF_ITEMS_VAT_AMT,SHIP_CHARGE_VAT_RATE_PERCENT,SHIP_CHARGE_VAT_AMT,PROMO_SHIP_CHARGE_VAT_AMT,TOTAL_SHIP_CHARGE_VAT_AMT,GIFT_WRAP_VAT_RATE_PERCENT,GIFT_WRAP_VAT_AMT,PROMO_GIFT_WRAP_VAT_AMT,TOTAL_GIFT_WRAP_VAT_AMT,TOTAL_ACTIVITY_VALUE_VAT_AMT,PRICE_OF_ITEMS_AMT_VAT_INCL,PROMO_PRICE_OF_ITEMS_AMT_VAT_INCL,TOTAL_PRICE_OF_ITEMS_AMT_VAT_INCL,SHIP_CHARGE_AMT_VAT_INCL,PROMO_SHIP_CHARGE_AMT_VAT_INCL,TOTAL_SHIP_CHARGE_AMT_VAT_INCL,GIFT_WRAP_AMT_VAT_INCL,PROMO_GIFT_WRAP_AMT_VAT_INCL,TOTAL_GIFT_WRAP_AMT_VAT_INCL,TOTAL_ACTIVITY_VALUE_AMT_VAT_INCL,TRANSACTION_CURRENCY_CODE,COMMODITY_CODE,STATISTICAL_CODE_DEPART,STATISTICAL_CODE_ARRIVAL,COMMODITY_CODE_SUPPLEMENTARY_UNIT,ITEM_QTY_SUPPLEMENTARY_UNIT,TOTAL_ACTIVITY_SUPPLEMENTARY_UNIT,PRODUCT_TAX_CODE,DEPATURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_POST_CODE,ARRIVAL_CITY,ARRIVAL_COUNTRY,ARRIVAL_POST_CODE,SALE_DEPART_COUNTRY,SALE_ARRIVAL_COUNTRY,TRANSPORTATION_MODE,DELIVERY_CONDITIONS,SELLER_DEPART_VAT_NUMBER_COUNTRY,SELLER_DEPART_COUNTRY_VAT_NUMBER,SELLER_ARRIVAL_VAT_NUMBER_COUNTRY,SELLER_ARRIVAL_COUNTRY_VAT_NUMBER,TRANSACTION_SELLER_VAT_NUMBER_COUNTRY,TRANSACTION_SELLER_VAT_NUMBER,BUYER_VAT_NUMBER_COUNTRY,BUYER_VAT_NUMBER,VAT_CALCULATION_IMPUTATION_COUNTRY,TAXABLE_JURISDICTION,TAXABLE_JURISDICTION_LEVEL,VAT_INV_NUMBER,VAT_INV_CONVERTED_AMT,VAT_INV_CURRENCY_CODE,VAT_INV_EXCHANGE_RATE,VAT_INV_EXCHANGE_RATE_DATE,EXPORT_OUTSIDE_EU,INVOICE_URL,BUYER_NAME,ARRIVAL_ADDRESS,SUPPLIER_NAME,SUPPLIER_VAT_NUMBER
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,214-2751127-7225162,EN1Q2FmzL,23-01-2020,23-01-2020,,23-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Sady,PL,62-080,Koblenz,DE,56076,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-172,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-1548422-7178169,E2hpFMF7c,23-01-2020,23-01-2020,,23-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Berlin,DE,10119,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-171,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.es,REFUND,417-6812411-5414711,amzn1:crow:5oyfSHQeSWyyOltM21vcCA,18-01-2020,,,22-01-2020,AG-WETSUIT-CONN-SEAG-21-05,B07DFNRLG6,Wetsuit Connery with seagull on top XL (ed. 2021),,1,1.25,1.25,,-58.14,,-58.14,-4.36,,-4.36,,,,-62.5,0.21,-13.125,0.00,-13.125,0.21,-0.9156,0.00,-0.9156,,,,,-14.0406,-71.265,0.00,-71.265,-5.2756,0.00,-5.2756,0,0,0,-76.5406,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,,72-001,Madrid,,28009,PL,ES,CONSIGNMENT_BY_POST,DAP,,,ES,ESA 91415221,ES,ESA 91415221,,,ES,SPAIN,Country,SIM-CN-ES-552614555-2121-3,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.it,SALE,412-1616861-1812222,EV6MykmJL,22-01-2020,22-01-2020,,22-01-2020,AGS-SC-MOONRAKER-21-44,B07DCBL2NS,Safe Cracker Moonraker incl. X-ray (ed. 2020),,1,3.4,3.4,,163.62,,163.62,,,,,,,163.62,0.22,35.9964,0.00,35.9964,,0,0,0,,,,,35.9964,199.6164,0.00,199.6164,0,0,0,0,0,0,199.6164,EUR,,,,,,,A_GEN_STANDARD,LAUWIN PLANQUE CEDEX,FR,59353,Villesse,IT,34070,FR,IT,CONSIGNMENT_BY_POST,DAP,,,IT,IT10232149696,IT,IT10232149696,,,IT,ITALY,Country,RECEIPT-IT-552614555-2121-7,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-7511775-6776222,ECnC2pzvF,21-01-2020,22-01-2020,,22-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Sady,PL,62-080,Plauen,DE,8525,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-158,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,N/A,FC_TRANSFER,4768185619,4768185619,,20-01-2020,21-01-2020,21-01-2020,AGS-WATCH-SUBMARINER-MOOR-03,B07DFHZQLX,Watch Rolex Submariner Moore with magic magnet for deflecting bullets and other things,,1,0.25,0.25,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Sosnowiec,PL,41-208,Dobroviz,CZ,25261,,,TRANSPORT_BY_ROAD,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-7161722-5117113,ENlk82mLL,21-01-2020,21-01-2020,,21-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Nordhausen,DE,99734,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-154,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,216-2527571-4222818,EwThByzmF,20-01-2020,21-01-2020,,21-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Bielany Wroclawskie,PL,55-040,Passau,DE,94044,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-169,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,214-7682187-5772825,EVfZFQzqF,21-01-2020,21-01-2020,,21-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Graben,DE,86836,Penzberg,DE,82377,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-156,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,216-2587172-5285529,ENBPpwkls,21-01-2020,21-01-2020,,21-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Frankenthal (Pfalz),DE,67227,Ertingen,DE,88521,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-153,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,REFUND,215-1472556-2748821,amzn1:crow:Gw2lg6zvTAWzGYi1ZvZ11A,16-01-2020,,,21-01-2020,AGS-WATCH-SUBMARINER-MOOR-03,B07DFN21JC,Watch Rolex Submariner Moore with magic magnet for deflecting bullets and other things,,1,0.25,0.25,,-3551.4,,-3551.4,-3.32,3.32,0.0,,,,-3551.4,0.19,-674.766,0.00,-674.766,0.19,-0.6308,0.6308,0,,,,,-674.766,-4226.166,0.00,-4226.166,-3.9508,3.9508,0,0,0,0,-4226.166,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,,41-208,Güglingen,,74363,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,CN-DE-552614555-2121-27,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-8114276-1255521,EnwTBFF7c,21-01-2020,21-01-2020,,21-01-2020,AGS-WATCH-SUBMARINER-MOOR-03,B07DFN21JC,Watch Rolex Submariner Moore with magic magnet for deflecting bullets and other things,,1,0.25,0.25,,3551.4,,3551.4,,,,,,,3551.4,0.2,710.28,0.0,710.28,,0,0,0,,,,,710.28,4261.68,0.0,4261.68,0,0,0,0,0,0,4261.68,EUR,,,,,,,A_GEN_STANDARD,SEVREY CEDEX,FR,71311,Wien,AT,1190,FR,AT,CONSIGNMENT_BY_POST,DAP,FR,FR27850592811,,,FR,FR27850592811,,,AT,FRANCE,Country,INV-FR-552614555-2121-28,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-1776118-4224253,Enx2wlFlc,21-01-2020,21-01-2020,,21-01-2020,AG-LC-FORMCC-MOOR-1985,B07P1CWPKR,Lock Cracker Moore in handy credit card format,,1,0.01,0.01,,35.73,,35.73,,,,,,,35.73,0.19,6.7887,0.00,6.7887,,0,0,0,,,,,6.7887,42.5187,0.00,42.5187,0,0,0,0,0,0,42.5187,EUR,,,,,,,A_GEN_STANDARD,Bad Hersfeld,DE,36251,Gaimersheim,DE,85080,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-155,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-2445724-7487129,Eg6Em6kZs,20-01-2020,21-01-2020,,21-01-2020,AG-DICE-OCTOPUSSY-MOOR-1,B07DFKW5FS,Backgammon Dice Octopussy,,1,0.05,0.05,,7.65,,7.65,13.4,-13.4,0.0,,,,7.65,0.19,1.4535,0.00,1.4535,0.19,2.546,-2.546,0,,,,,1.4535,9.1035,0.00,9.1035,15.946,-15.946,0,0,0,0,9.1035,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Hüllhorst,DE,32609,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-167,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-4618125-1148855,EgBcwtz7F,21-01-2020,21-01-2020,,21-01-2020,AG-LC-FORMCC-MOOR-1985,B07P19M8VW,Lock Cracker Moore in handy credit card format,,1,0.01,0.01,,35.73,,35.73,,,,,,,35.73,0.19,6.7887,0.00,6.7887,,0,0,0,,,,,6.7887,42.5187,0.00,42.5187,0,0,0,0,0,0,42.5187,EUR,,,,,,,A_GEN_STANDARD,Bad Hersfeld,DE,36251,Leipzig,DE,4105,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-150,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-4618125-1148855,Eckxwkz1F,21-01-2020,21-01-2020,,21-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07DFK545S,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Leipzig,DE,4105,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-152,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,REFUND,215-1472556-2748821,amzn1:crow:Gw2lg6zvTAWzGYi1ZvZ11A,16-01-2020,,,21-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07DFKLVV8,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,-58.14,,-58.14,-3.36,3.36,0.0,,,,-58.14,0.19,-11.0466,0.00,-11.0466,0.19,-0.6384,0.6384,0,,,,,-11.0466,-69.1866,0.00,-69.1866,-3.9984,3.9984,0,0,0,0,-69.1866,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,,41-208,Güglingen,,74363,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,CN-DE-552614555-2121-27,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-7566811-2548122,E1smW5kzs,20-01-2020,21-01-2020,,21-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Monchengladbach,DE,41179,Walhorn,BE,4711,DE,BE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,,,DE,DE312256776,,,BE,GERMANY,Country,INV-DE-552614555-2121-168,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-4578211-4781515,EnltEGzbF,21-01-2020,21-01-2020,,21-01-2020,AGS-SC-MOONRAKER-21-44,B07DFGR1XL,Safe Cracker Moonraker incl. X-ray (ed. 2020),,1,3.4,3.4,,163.62,,163.62,,,,,,,163.62,0.19,31.0878,0.00,31.0878,,0,0,0,,,,,31.0878,194.7078,0.00,194.7078,0,0,0,0,0,0,194.7078,EUR,,,,,,,A_GEN_STANDARD,Bad Hersfeld,DE,36251,Köln,DE,50678,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-157,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-8114276-1255521,EnwTBFF7c,21-01-2020,21-01-2020,,21-01-2020,AG-DICE-OCTOPUSSY-MOOR-1,B07DFKW5FS,Backgammon Dice Octopussy,,1,0.05,0.05,,7.65,,7.65,,,,,,,7.65,0.2,1.53,0.0,1.53,,0,0,0,,,,,1.53,9.18,0.0,9.18,0,0,0,0,0,0,9.18,EUR,,,,,,,A_GEN_STANDARD,SEVREY CEDEX,FR,71311,Wien,AT,1190,FR,AT,CONSIGNMENT_BY_POST,DAP,FR,FR27850592811,,,FR,FR27850592811,,,AT,FRANCE,Country,INV-FR-552614555-2121-28,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-6621686-1472825,EVdLX1YtM,20-01-2020,21-01-2020,,21-01-2020,AGS-SC-MOONRAKER-21-44,B07DFKHVXK,Safe Cracker Moonraker incl. X-ray (ed. 2020),,1,3.4,3.4,,163.62,,163.62,,,,,,,163.62,0.19,31.0878,0.00,31.0878,,0,0,0,,,,,31.0878,194.7078,0.00,194.7078,0,0,0,0,0,0,194.7078,EUR,,,,,,,A_GEN_STANDARD,Bielany Wroclawskie,PL,55-040,Kerpen,DE,50171,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-151,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.fr,SALE,412-2718725-1151716,EJ27bYmgL,20-01-2020,21-01-2020,,21-01-2020,AGS-REVOLVING-COUCH-TDALTON,B07DG23XRC,"Revolving couch with special feature, swallows whoever sits on it",,1,120.0,120,,357.66,,357.66,,,,,,,357.66,0.2,71.532,0.0,71.532,,0,0,0,,,,,71.532,429.192,0.0,429.192,0,0,0,0,0,0,429.192,EUR,,,,,,,A_GEN_STANDARD,LAUWIN PLANQUE CEDEX,FR,59353,Lestrem,FR,62136,FR,FR,CONSIGNMENT_BY_POST,DAP,FR,FR27850592811,FR,FR27850592811,FR,FR27850592811,,,FR,FRANCE,Country,INV-FR-552614555-2121-27,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.es,REFUND,417-4627422-5161117,amzn1:crow:xs7+iMfvTsqERnna6w8NYg,11-01-2020,,,20-01-2020,AG-WETSUIT-CONN-SEAG-21-02,B07P19YBLY,Wetsuit Connery with seagull on top S (ed. 2020),,1,1.25,1.25,,-58.14,,-58.14,,,,,,,-58.14,0.21,-12.2094,0.00,-12.2094,,0,0,0,,,,,-12.2094,-70.3494,0.00,-70.3494,0,0,0,0,0,0,-70.3494,EUR,,,,,,,A_GEN_STANDARD,SEVREY CEDEX,,71311,ourense,,32901,FR,ES,CONSIGNMENT_BY_POST,DAP,,,ES,ESA 91415221,ES,ESA 91415221,,,ES,SPAIN,Country,SIM-CN-ES-552614555-2121-2,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.it,SALE,417-6477167-2572212,ECbHHh2Q7,20-01-2020,20-01-2020,,20-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07DG3DF8X,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.22,12.7908,0.00,12.7908,,0,0,0,,,,,12.7908,70.9308,0.00,70.9308,0,0,0,0,0,0,70.9308,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,roma,IT,138,PL,IT,CONSIGNMENT_BY_POST,DAP,,,IT,IT10232149696,IT,IT10232149696,,,IT,ITALY,Country,RECEIPT-IT-552614555-2121-6,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,214-6482815-7555569,EnKcHvmBL,20-01-2020,20-01-2020,,20-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Winsen an der Luhe,DE,21423,Braunschweig,DE,38118,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-166,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,216-5861175-4412519,ENPkk6z1F,19-01-2020,20-01-2020,,20-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Brieselang,DE,14656,Erkelenz,DE,41812,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-164,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-7565647-8276714,EJtZHzFJc,19-01-2020,20-01-2020,,20-01-2020,AG-DICE-OCTOPUSSY-MOOR-1,B07P1BGR9Y,Backgammon Dice Octopussy,,1,0.05,0.05,,7.65,,7.65,,,,,,,7.65,0.19,1.4535,0.00,1.4535,,0,0,0,,,,,1.4535,9.1035,0.00,9.1035,0,0,0,0,0,0,9.1035,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Knittlingen,DE,75438,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-163,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,214-1247877-6261841,EN6WmCkFs,20-01-2020,20-01-2020,,20-01-2020,AG-LC-FORMCC-MOOR-1985,B07P2FWWWQ,Lock Cracker Moore in handy credit card format,,1,0.01,0.01,,35.73,,35.73,,,,,,,35.73,0.19,6.7887,0.00,6.7887,,0,0,0,,,,,6.7887,42.5187,0.00,42.5187,0,0,0,0,0,0,42.5187,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Magdeburg,DE,39124,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-165,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.fr,SALE,417-1811172-6126713,EXbsNym1L,19-01-2020,20-01-2020,,20-01-2020,AG-DICE-OCTOPUSSY-MOOR-1,B07DG3GFMS,Backgammon Dice Octopussy,,1,0.05,0.05,,7.65,,7.65,5.52,-5.52,0.0,,,,7.65,0.2,1.53,0.0,1.53,0.2,1.104,-1.104,0,,,,,1.53,9.18,0.0,9.18,6.624,-6.624,0,0,0,0,9.18,EUR,,,,,,,A_GEN_STANDARD,Brétigny sur Orge,FR,91220,bormes les mimosas,FR,83230,FR,FR,CONSIGNMENT_BY_POST,DAP,FR,FR27850592811,FR,FR27850592811,FR,FR27850592811,,,FR,FRANCE,Country,INV-FR-552614555-2121-26,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-6462471-8545817,En1yXET7F,18-01-2020,19-01-2020,,19-01-2020,AGS-EARPIECE-CRAIG-05-2008,B07DFKGLVD,Quantum Earpiece Craig,,1,0.03,0.03,,361.44,,361.44,2.28,-2.28,0.0,,,,361.44,0.0,0,0.0,0,0.0,0,0,0,,,,,0,361.44,0.0,361.44,2.28,-2.28,0,0,0,0,361.44,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Graz,AT,8010,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,AT,ATU58004634,DE,POLAND,Country,INV-PL-552614555-2121-19,0.0,PLN,4.262,16-02-2020,NO,,Vera Urban,"Theaterservice Graz GmbH, Bürgergasse 6",,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-6462471-8545817,En1yXET7F,18-01-2020,19-01-2020,,19-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07DFPQHXX,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,2.28,-2.28,0.0,,,,58.14,0.0,0,0.0,0,0.0,0,0,0,,,,,0,58.14,0.0,58.14,2.28,-2.28,0,0,0,0,58.14,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Graz,AT,8010,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,AT,ATU58004634,DE,POLAND,Country,INV-PL-552614555-2121-19,0.0,PLN,4.262,16-02-2020,NO,,Vera Urban,"Theaterservice Graz GmbH, Bürgergasse 6",,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,RETURN,212-7871276-7566729,A1H6I427I7HO2T,,,19-01-2020,19-01-2020,AG-JACKET-PIERCE-20-04,B07DFLRG6M,"Avalanche ski jacket Pierce XL, can create a sealed sphere for agents in special situations",,1,2.3,2.3,,,,,,,,,,,0,,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,WIESBADEN,DE,65203,Sosnowiec,PL,41-208,CZ,DE,CONSIGNMENT_BY_POST,XXX,,,,,,,,,,,,,,,,,,,,,,
